año,mes,codigo_linea,linea,viajeros_total,creditrans,gizatrans,gazte_70,goro,ocasional,familia_numerosa,menores_6,empresa,fecha,flag_covid,flag_subsidio
2024,10,A3926,BILBAO - ERMUA - EIBAR (Autopista),40475.0,27588.0,2803.0,1871.0,913.0,1727.0,15.0,410.0,92.0,2024-10-01,0,1
2024,11,A3926,BILBAO - ERMUA - EIBAR (Autopista),39379.0,26792.0,3051.0,1483.0,832.0,1913.0,5.0,371.0,126.0,2024-11-01,0,1
2024,12,A3926,BILBAO - ERMUA - EIBAR (Autopista),39249.0,28834.0,2879.0,956.0,406.0,2031.0,32.0,493.0,118.0,2024-12-01,0,1
2025,1,A3926,BILBAO - ERMUA - EIBAR (Autopista),38039.0,26747.0,3140.0,1170.0,504.0,1727.0,18.0,379.0,102.0,2025-01-01,0,1
2025,2,A3926,BILBAO - ERMUA - EIBAR (Autopista),36434.0,24942.0,2570.0,1424.0,756.0,1543.0,5.0,401.0,118.0,2025-02-01,0,1
2025,3,A3926,BILBAO - ERMUA - EIBAR (Autopista),37978.0,26068.0,2810.0,1312.0,696.0,1681.0,11.0,399.0,91.0,2025-03-01,0,1
2025,4,A3926,BILBAO - ERMUA - EIBAR (Autopista),35283.0,25102.0,2672.0,1050.0,464.0,1706.0,14.0,480.0,88.0,2025-04-01,0,1
2025,5,A3926,BILBAO - ERMUA - EIBAR (Autopista),37776.0,26847.0,2905.0,1053.0,441.0,1413.0,15.0,433.0,113.0,2025-05-01,0,1
2025,6,A3926,BILBAO - ERMUA - EIBAR (Autopista),34123.0,24942.0,2562.0,652.0,217.0,1386.0,8.0,469.0,84.0,2025-06-01,0,1
2025,7,A3926,BILBAO - ERMUA - EIBAR (Autopista),34469.0,26264.0,2395.0,457.0,213.0,1682.0,7.0,627.0,94.0,2025-07-01,0,1
2025,8,A3926,BILBAO - ERMUA - EIBAR (Autopista),26923.0,20798.0,1826.0,224.0,92.0,1594.0,18.0,566.0,43.0,2025-08-01,0,1
2025,9,A3926,BILBAO - ERMUA - EIBAR (Autopista),37387.0,26180.0,2399.0,1386.0,579.0,1555.0,10.0,517.0,126.0,2025-09-01,0,1
2025,10,A3926,BILBAO - ERMUA - EIBAR (Autopista),41879.0,28175.0,2840.0,1761.0,904.0,1598.0,5.0,425.0,119.0,2025-10-01,0,1
2025,11,A3926,BILBAO - ERMUA - EIBAR (Autopista),39727.0,26769.0,2860.0,1559.0,1000.0,1355.0,1.0,512.0,110.0,2025-11-01,0,1
2025,12,A3926,BILBAO - ERMUA - EIBAR (Autopista),44120.0,33685.0,2799.0,1144.0,585.0,1342.0,15.0,553.0,115.0,2025-12-01,0,1
2020,1,A3916,BILBAO - ERMUA - ONDARROA (Autopista),28342.0,17583.0,3936.0,1790.0,413.0,3071.0,13.0,294.0,79.0,2020-01-01,1,0
2020,2,A3916,BILBAO - ERMUA - ONDARROA (Autopista),29623.0,18423.0,3936.0,2181.0,474.0,3007.0,26.0,302.0,80.0,2020-02-01,1,0
2020,3,A3916,BILBAO - ERMUA - ONDARROA (Autopista),14207.0,9352.0,1516.0,1119.0,282.0,1240.0,8.0,89.0,32.0,2020-03-01,1,0
2020,4,A3916,BILBAO - ERMUA - ONDARROA (Autopista),2807.0,2619.0,66.0,28.0,27.0,0.0,0.0,2.0,1.0,2020-04-01,1,0
2020,5,A3916,BILBAO - ERMUA - ONDARROA (Autopista),7407.0,6459.0,680.0,48.0,36.0,0.0,0.0,6.0,6.0,2020-05-01,1,0
2020,6,A3916,BILBAO - ERMUA - ONDARROA (Autopista),16957.0,13591.0,2306.0,247.0,137.0,0.0,0.0,72.0,19.0,2020-06-01,1,0
2020,7,A3916,BILBAO - ERMUA - ONDARROA (Autopista),20469.0,15921.0,3276.0,230.0,184.0,0.0,0.0,97.0,35.0,2020-07-01,1,0
2020,8,A3916,BILBAO - ERMUA - ONDARROA (Autopista),15920.0,12520.0,2586.0,104.0,79.0,0.0,0.0,86.0,13.0,2020-08-01,1,0
2020,9,A3916,BILBAO - ERMUA - ONDARROA (Autopista),21500.0,16430.0,2860.0,891.0,279.0,0.0,0.0,77.0,30.0,2020-09-01,1,0
2020,10,A3916,BILBAO - ERMUA - ONDARROA (Autopista),21977.0,16516.0,2149.0,1639.0,546.0,0.0,0.0,40.0,14.0,2020-10-01,1,0
2020,11,A3916,BILBAO - ERMUA - ONDARROA (Autopista),17784.0,13619.0,1258.0,1608.0,364.0,0.0,0.0,25.0,5.0,2020-11-01,1,0
2020,12,A3916,BILBAO - ERMUA - ONDARROA (Autopista),17612.0,13836.0,1673.0,859.0,226.0,127.0,0.0,56.0,15.0,2020-12-01,1,0
2021,1,A3916,BILBAO - ERMUA - ONDARROA (Autopista),17292.0,13143.0,1305.0,969.0,375.0,609.0,2.0,78.0,12.0,2021-01-01,1,0
2021,2,A3916,BILBAO - ERMUA - ONDARROA (Autopista),17619.0,12967.0,1206.0,1355.0,473.0,715.0,0.0,91.0,13.0,2021-02-01,1,0
2021,3,A3916,BILBAO - ERMUA - ONDARROA (Autopista),22557.0,16349.0,2125.0,1434.0,376.0,1048.0,2.0,169.0,56.0,2021-03-01,1,0
2021,4,A3916,BILBAO - ERMUA - ONDARROA (Autopista),17655.0,12822.0,1526.0,1109.0,292.0,975.0,3.0,126.0,43.0,2021-04-01,1,0
